Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,num_atoms,diff_median_score,step
c1ccccc1,3,2.564102564102564,96,82.05128205128204,0.0003716,0.0,0.00065995,"['CC(=O)Nc1ccccc1C(=O)C(C)(C)F', 'CCOC(=O)c1c(OC)cc(OC)cc1OC', 'NC(=O)c1ccc(N)cc1']",6,-0.00065995,10
c1ccc2ccccc2c1,3,2.564102564102564,9,7.6923076923076925,0.0003716,0.0,0.00038585,"['CC(C)P(Cc1cccc2cccnc12)C(C)(C)C', 'Cc1nc2ccccc2c(N)c1C=O', 'CCCCCCCCCCCCOc1cccc2c(OCCCCCCCCCC)cccc12']",10,-0.00038585,10
,2,1.7094017094017095,0,0.0,0.0003716,0.0,0.0004001,"['CC(=O)NCC(N)=O', 'CC(C)(C)SO']",0,-0.0004001,10
c1ccc2cccc2c1,2,1.7094017094017095,0,0.0,0.0003716,0.00013735,0.0004001,"['CC(C)n1ccc2cc([N+](=O)[O-])ccc21', 'OCc1nc2ccccc2[nH]1']",9,-0.00026275,10
c1ccccc1,7,5.833333333333333,98,81.66666666666667,0.00126135,0.0,0.0034422,"['CCOC(=O)C(Cl)(N(C(=O)C(C)(Cl)[Si](C)(C)C)c1ccccc1)[PH](=O)OC', 'CNC(=S)NN=C(C)c1ccccc1', 'Nc1ccncc1', 'COC(=O)CNC(=O)C(C)(C)NC(=O)CCNC(=O)c1ccccc1', 'Cc1c(N)cccc1Br', 'O=[N+]([O-])C=Cc1ccccc1', 'CC(=[S+]CCC(C)=C(C#N)C#N)C(C(=O)c1ccccc1)=[N+]([O-])[O-]']",6,-0.0034422,20
c1ccc(-c2ccccc2)cc1,2,1.6666666666666667,8,6.666666666666667,0.00126135,0.02843975,0.00126135,"['O=Cc1cc(-c2ccc(Br)cn2)c(Br)cc1Br', 'COCC(=O)Oc1cc(-c2cccnc2)c(OC(C)=O)cc1C']",12,0.0271784,20
c1ccc2ccccc2c1,2,1.6666666666666667,8,6.666666666666667,0.00126135,0.03644265,0.00126135,"['OCCOc1cccc2ncccc12', 'COC(=O)c1ccc2cc(C)cc(C(=O)OC)c2c1C(=O)OC']",10,0.0351813,20
c1ccccc1,2,1.7857142857142856,92,82.14285714285714,0.0031078,0.00616275,0.0031078,"['NC(=S)NN=Cc1ccccn1', 'N[SiH2]c1ccccc1']",6,0.00305495,30
c1ccccc1,3,2.727272727272727,101,91.81818181818183,0.01344685,0.0013852,0.0151233,"['COC(=S)Nc1ccccc1', 'Clc1cc(Cl)cc(Cl)c1', '[NH3+]c1ccc(S(=O)(=O)[O-])cc1']",6,-0.0137381,40
C(=Cc1ccccc1)c1ccccc1,3,2.727272727272727,4,3.6363636363636362,0.02407865,0.046696,0.0238151,"['COc1ccc(N=Cc2ccccc2B(O)O)cc1', 'COc1ccc(C=O)c(OC)c1C=Pc1c(OC)cc(C(C)=O)cc1C(C)(C)C', 'Nc1c(Br)cc(Br)c(N)c1N=Nc1cc(Br)ccc1Br']",14,0.022880900000000003,60
c1ccc(-c2cc(-c3ccccc3)c(-c3ccccc3)c2-c2ccccc2)cc1,2,1.8181818181818181,0,0.0,0.02407865,0.0686112,0.02407865,"['c1ccc(-c2nn(-c3ncccn3)c(-c3ccccc3)c2-c2ccccc2)cc1', 'c1ccc(-c2oc(-c3ccccc3)c(-c3ccccc3)c2-c2ccccc2)cc1']",29,0.04453255,60
c1ccccc1,2,1.8181818181818181,98,89.0909090909091,0.02407865,0.00042035,0.0254031,"['Brc1cncnc1', 'COC(=O)C(C)NC(=O)C=Cc1ccccc1']",6,-0.02498275,60
c1ccc(-c2cc3ccccc3c2)cc1,2,1.8181818181818181,0,0.0,0.02407865,0.03862625,0.02407865,"['Cc1cccc2sc(-c3ccccc3C(=O)O)nc12', 'O=Cc1c(-c2ccc([N+](=O)[O-])cc2)[nH]c2ccccc12']",15,0.0145476,60
c1ccccc1,4,3.5398230088495577,105,92.92035398230088,0.0701127,0.00480265,0.0705652,"['CC(C)C(=O)Nc1ccc(C=O)cc1', 'Cc1ccc(N(C)C)nn1', 'O=C(O)Cc1cccc(F)c1C(=O)O', 'Nc1ncccc1[S+]=NS[O-]']",6,-0.06576254999999999,80
C(=Cc1ccccc1)c1ccccc1,2,1.7699115044247788,10,8.849557522123893,0.0701127,0.04913955,0.0701127,"['COc1ccc(C=Nc2ccc(Cl)cc2)cc1OC', 'COc1cc(N=Cc2ccccc2)ccc1C']",14,-0.020973150000000003,80
c1ccccc1,2,1.9047619047619049,100,95.23809523809523,0.0542323,0.00029915,0.0553261,"['Nc1c(F)ccc(F)c1Cl', 'C#CC[P-](#[O+])(CCl)Cc1ccccc1']",6,-0.055026950000000005,90
c1ccccc1,2,1.834862385321101,99,90.82568807339449,0.1053244,0.0,0.1059955,"['CN(C(C#N)=C(F)F)c1ccccc1', 'CO[P-](#[O+])(CNc1ccccc1C#N)CC(C)=O']",6,-0.1059955,100
c1ccc2c(-c3cc4ccccc4c4ccccc34)cccc2c1,2,1.8518518518518516,1,0.9259259259259258,0.15158455,0.02910625,0.15577405,"['c1cnc2c(c1)cc(-c1cccc3ncccc13)c1ccccc12', 'C[Si](C)(C)C#Cc1c(-c2c(C=CCl)ccc3ccccc23)c2ccccc2c2ccccc12']",24,-0.1266678,110
c1ccccc1,2,1.8518518518518516,106,98.14814814814815,0.15158455,0.0007502,0.15577405,"['O=C(O)C=CC=Cc1ccccc1', 'CN(C)S(=O)(=O)c1ccc(F)cc1Cl']",6,-0.15502385,110
C(=Cc1ccccc1)c1ccccc1,3,2.912621359223301,13,12.62135922330097,0.1821826,0.0314831,0.1833111,"['Cc1ccc(N=Cc2ccc(O)c(F)c2)cc1', 'Oc1ccc(N=Nc2ccc(Cl)cc2)cc1', 'C[Si](C)(C)C#Cc1ccc(C=Cc2ccc(C#CC[Si](C)(C)C)cc2)cc1']",14,-0.15182800000000002,130
C1=CC2=C(c3ccccc3)c3cccc3[CH-][C+]2=C1,2,1.9417475728155338,0,0.0,0.1821826,0.5108166000000001,0.1803013,"['CC1=[N+]2C(=C(c3ccc(C)cc3)c3cccn3[B-]2(F)F)C=C1', 'N#CC1=[N+]2C(=C(c3ccccc3)c3cccn3[B-]2(F)F)C=C1']",18,0.33051530000000007,130
c1ccccc1,2,1.9801980198019802,94,93.06930693069307,0.1847598,0.0002977,0.1847725,"['CC(C)(C)OC(=N[N+](=O)[O-])NCc1ccc(Cl)cc1', 'COC(=O)c1ccccn1']",6,-0.1844748,140
C1=CC2=C(c3ccccc3)c3cccc3[CH-][C+]2=C1,2,1.7857142857142856,0,0.0,0.28351365,0.30425865,0.28351365,"['F[B-]1(F)n2ccc(Br)c2C(c2ccccc2)=C2C=CC=[N+]21', 'CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1cccn1[B-]2(F)F']",18,0.020745000000000013,190
C1=CC2=C(c3ccccc3)c3cccc3[CH-][C+]2=C1,3,2.608695652173913,0,0.0,0.3943288,0.0,0.39495139999999995,"['O=[N+]([O-])c1cccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)c1', 'O=[N+]([O-])c1ccc(C2=C3C=CC(Br)=[N+]3[B-](F)(F)n3cccc32)cc1', 'O=[N+]([O-])c1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1']",18,-0.39495139999999995,230
C1=CC2=C(c3cccc3)c3cccc3[CH-][C+]2=C1,2,1.7094017094017095,0,0.0,0.3650834,0.48492769999999996,0.3642756,"['F[B-]1(F)n2cccc2C(c2ccc[nH]2)=C2C=C(Cl)C=[N+]21', 'F[B-]1(F)n2ccnc2C(c2ccco2)=C2C(Cl)=CC=[N+]21']",17,0.12065209999999998,240
C1=CC2=C(c3ccccc3)c3cccc3[CH-][C+]2=C1,2,1.7094017094017095,0,0.0,0.3650834,0.0,0.3681371,"['F[B-]1(F)n2c(Br)ccc2C(c2cccnc2)=C2C=CC=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccc(Cl)cc2)=C2C=CC(Br)=[N+]21']",18,-0.3681371,240
C1=CC2=C(c3ccccc3)c3cccc3[CH-][C+]2=C1,3,2.5,0,0.0,0.3970393,0.6059462,0.3938833,"['F[B-]1(F)n2cccc2C(c2ccccc2)=C2C=CC=[N+]21', 'F[B-]1(F)n2c(Cl)ccc2C(c2ccc(Br)cc2)=C2C(Cl)=CC=[N+]21', 'F[B-]1(F)n2c(Cl)ccc2C(c2ccc(Cl)cc2)=C2C=CC=[N+]21']",18,0.2120629,250
C1=CC2=C(c3cccc3)c3cccc3[CH-][C+]2=C1,2,1.6666666666666667,0,0.0,0.3970393,0.5879129999999999,0.39350805,"['F[B-]1(F)n2c(Br)ccc2C(c2ccc[nH]2)=C2C(Cl)=C(Cl)C=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccc[nH]2)=C2C=C(Br)C(Cl)=[N+]21']",17,0.1944049499999999,250
C1=CC2=C(c3ccccc3)c3cccc3[CH-][C+]2=C1,6,5.128205128205128,0,0.0,0.4037378,0.0,0.4203301,"['F[B-]1(F)n2cccc2C(c2ccccc2Cl)=C2C=CC(Cl)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccc(Cl)cc2)=C2C=CC(Cl)=[N+]21', 'F[B-]1(F)n2ccc(Br)c2C(c2ccc(Br)cc2)=C2C=CC=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C=C(Cl)C(Cl)=[N+]21', 'F[B-]1(F)n2c(Cl)c(Cl)c(Cl)c2C(c2ccccc2)=C2C=C(Cl)C(Cl)=[N+]21', 'Fc1cccc(C2=C3C=CC(Cl)=[N+]3[B-](F)(F)n3cccc32)c1']",18,-0.4203301,260
C1=CC2=C(c3cccc3)c3cccc3[CH-][C+]2=C1,3,2.564102564102564,0,0.0,0.4037378,0.0,0.40726735000000003,"['F[B-]1(F)n2cccc2C(c2ccc[nH]2)=C2C=CC(Cl)=[N+]21', 'FC1=C(F)C(F)=[N+]2C1=C(c1cccs1)c1cccn1[B-]2(F)F', 'F[B-]1(F)n2cccc2C(c2ccc[nH]2)=C2C=CC(Br)=[N+]21']",17,-0.40726735000000003,260
C1=CC(c2ccccc2)=[C+]2[CH-]c3cccc3C(c3ccccc3)=C12,2,1.7094017094017095,0,0.0,0.4037378,0.6045783499999999,0.4035499,"['F[B-]1(F)n2cccc2C(c2ccc(Br)cc2)=C2C=CC(c3ccccc3)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccc(Cl)cc2)=C2C=C(Br)C(c3ccccc3)=[N+]21']",24,0.20102844999999991,260
C1=CC2=C(c3ccccc3)c3cccc3[CH-][C+]2=C1,5,4.464285714285714,0,0.0,0.4498537,0.0,0.4520473,"['F[B-]1(F)n2cccc2C(c2ccncc2)=C2C=CC(Cl)=[N+]21', 'F[B-]1(F)n2cc(Br)cc2C(c2cccnc2)=C2C(Cl)=CC=[N+]21', 'F[B-]1(F)n2c(Cl)ccc2C(c2cccnc2)=C2C=CC=[N+]21', 'F[B-]1(F)n2c(Br)ccc2C(c2ccc(Br)cc2)=C2C=CC=[N+]21', 'COc1ccc(C2=C3C(Cl)=C(Cl)C(Cl)=[N+]3[B-](F)(F)n3cccc32)cc1']",18,-0.4520473,270
C1=C(c2cccc2)C=[C+]2[CH-]c3cccc3C(c3ccccc3)=C12,2,1.7857142857142856,0,0.0,0.4498537,0.5771567,0.4414787,"['Cn1cccc1C1=CC2=C(c3cccnc3)c3c(Br)c(Cl)c(Cl)n3[B-](F)(F)[N+]2=C1', 'F[B-]1(F)n2cccc2C(c2cccc(Br)c2)=C2C=C(c3ccc[nH]3)N=[N+]21']",23,0.13567799999999997,270
C1=C(c2ccccc2)C=[C+]2[CH-]c3cccc3C(c3ccccc3)=C12,2,1.7857142857142856,0,0.0,0.4498537,0.5893946999999999,0.4414787,"['F[B-]1(F)n2cccc2C(c2ccc(Br)cn2)=C2C=C(c3ccccc3)C=[N+]21', 'O=[N+]([O-])c1ccc(Cl)c(C2=C3C=C(c4ccccc4)C(Cl)=[N+]3[B-](F)(F)n3cccc32)c1']",24,0.14791599999999994,270
C1=C(c2ccccc2)C2=C(c3ccccc3)c3cccc3[CH-][C+]2=C1c1ccccc1,2,1.7857142857142856,0,0.0,0.4498537,0.59773575,0.4414787,"['F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(c3ccccc3)=NC(c3ccccc3)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(c3ccccc3)=C(Br)C(c3ccc(Cl)cc3)=[N+]21']",30,0.15625705,270
C1=CC2=C(c3ccccc3)c3cccc3[CH-][C+]2=C1,7,5.833333333333333,0,0.0,0.46566054999999995,0.0,0.4707694,"['F[B-]1(F)n2c(Cl)ccc2C(c2cccnc2)=C2C(Br)=CC(Cl)=[N+]21', '[O-][N+]([O-])=[N+]c1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C=CC(Br)=[N+]21', 'F[B-]1(F)n2cccc2C(c2cccnc2)=C2C=CC=[N+]21', 'FC1=[N+]2C(=C(c3cccnc3)c3ccc(Br)n3[B-]2(F)F)C(Br)=C1Cl', 'CC1=CC(C)=[N+]2C1=C(c1cccnc1)c1cccn1[B-]2(F)F', 'Oc1ccccc1C1=C2C=CC=[N+]2[B-](F)(F)n2cccc21']",18,-0.4707694,280
C1=C(c2ccccc2)C=[C+]2[CH-]c3cccc3C(c3ccccc3)=C12,4,3.3333333333333335,0,0.0,0.46566054999999995,0.5930751000000001,0.4593201,"['F[B-]1(F)n2cccc2C(c2ccncc2)=C2C=C(c3ccc(Br)cc3)N=[N+]21', 'Cc1ccc2n1[B-](F)(F)[N+]1=NC(c3ccc(Br)cc3)=CC1=C2c1cccnc1', 'F[B-]1(F)n2cccc2C(c2ccncc2)=C2C=C(c3ccncc3)C=[N+]21', 'Oc1ccc(C2=C3C=C(c4cccc(F)c4)C=[N+]3[B-](F)(F)n3cccc32)cc1']",24,0.13375500000000007,280
C1=[C+]2[CH-]c3cccc3C(c3ccccc3)=C2C(c2ccccc2)=C1c1ccccc1,3,2.5,0,0.0,0.46566054999999995,0.5847843,0.4649017,"['F[B-]1(F)n2c(cc(Br)c2Br)C(c2ccccc2)=C2C(c3cccnc3)=C(c3ccccc3)C(Cl)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(c3ccccc3)=C(c3ccccc3)C(Cl)=[N+]21', 'CC1=[N+]2C(=C(c3ccccc3)c3cccn3[B-]2(F)F)C(c2ccccc2)=C1c1ccccc1']",30,0.11988260000000006,280
C1=CC(c2ccccc2)=[C+]2[CH-]c3cccc3C(c3ccccc3)=C12,2,1.6666666666666667,0,0.0,0.46566054999999995,0.3043382,0.46566054999999995,"['F[B-]1(F)n2c(Br)ccc2C(c2ccc(Br)cc2)=C2C=CC(c3ccc(Br)cc3)=[N+]21', 'O=[N+]([O-])c1ccc(C2=[N+]3C(=C(c4ccccc4)c4cccn4[B-]3(F)F)C=C2)cc1']",24,-0.16132234999999995,280
C1=CC2=C(c3cccc3)c3cccc3[CH-][C+]2=C1,2,1.6666666666666667,0,0.0,0.46566054999999995,0.5978839,0.46442934999999996,"['F[B-]1(F)n2c(Br)ccc2C(c2ccc[nH]2)=C2C=CC(Cl)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccc[nH]2)=C2C(Br)=CC(Br)=[N+]21']",17,0.13345455000000006,280
c1ccc(C2=C3c4ccccc4C(c4ccccc4)=[C+]3[CH-]c3cccc32)cc1,2,1.6666666666666667,0,0.0,0.46566054999999995,0.30569985,0.46566054999999995,"['F[B-]1(F)n2cccc2C(c2ccccc2)=C2c3ccc(Cl)cc3C(c3ccc(Cl)cc3)=[N+]21', 'F[B-]1(F)n2c(Br)ccc2C(c2ccncc2)=C2c3ccccc3C(c3ccccc3)=[N+]21']",28,-0.15996069999999996,280
C1=C2[CH-]c3cccc3C(c3ccccc3)=C2c2ccccc21,2,1.6666666666666667,0,0.0,0.46566054999999995,0.53816775,0.46442934999999996,"['F[B-]1(F)C2=Cc3ccccc3C2=C(c2cccnc2)c2ccc(Br)n21', 'F[B-]1(F)C2=Cc3c(Br)cccc3C2=C(c2ccc(Br)c(Br)c2)c2ccc(Br)n21']",22,0.07373839999999998,280
c1ccc(C2=C3[CH-]c4cccc4C(c4ccccc4)=[C+]3[CH-]c3cccc32)cc1,2,1.6666666666666667,0,0.0,0.46566054999999995,0.2922463,0.46566054999999995,"['F[B-]1(F)C2=C(c3ccccc3)c3cc(Br)cn3[B-](F)(F)[N+]2=C(c2ccc(Cl)c(Cl)c2)c2ccc(Br)n21', 'F[B-]1(F)C2=C(c3ccccc3)c3cccn3[B-](F)(F)[N+]2=C(c2ccncc2)c2cccn21']",28,-0.17341424999999994,280
C1=C(c2ccccc2)C(c2ccccc2)=[C+]2[CH-]c3cccc3C(c3cccc3)=C12,2,1.6666666666666667,0,0.0,0.46566054999999995,0.59754655,0.46442934999999996,"['F[B-]1(F)n2cccc2C(c2ccc[nH]2)=C2C=C(c3ccccc3)C(c3cccnc3)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccc(Br)s2)=C2C=C(c3ccccc3)C(c3ccccc3)=[N+]21']",29,0.13311720000000005,280
c1ccc(-c2c3ccccc3cc3cc4ccccc4cc23)cc1,2,1.6666666666666667,2,1.6666666666666667,0.46566054999999995,0.30621235,0.46566054999999995,"['c1ccc(-c2c3ccccc3cc3cc4ccccc4cc23)cc1', 'COc1ccc(-c2c3ccccc3cc3cc4ccccc4cc23)cc1']",24,-0.15944819999999993,280
C1=CC2=C(c3ccccc3)c3cccc3[CH-][C+]2=C1,8,6.6115702479338845,0,0.0,0.4720232,0.0,0.4944016,"['F[B-]1(F)n2cccc2C(c2ccc(Cl)cc2)=C2C=C(Br)C(Br)=[N+]21', 'F[B-]1(F)n2c(Br)ccc2C(c2ccccc2)=C2C(Cl)=CC(Cl)=[N+]21', 'F[B-]1(F)n2c(Br)ccc2C(c2ccncc2)=C2C=CC=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccc(Br)cc2)=C2C(Br)=CC(Br)=[N+]21', 'F[B-]1(F)n2c(cc(Br)c2Br)C(c2cccnc2)=C2C=CC(Cl)=[N+]21', 'CC1=[N+]2C(=C(c3ccc(Br)cc3)c3c(C)c(C)nn3[B-]2(F)F)C(Br)=C1Br', 'F[B-]1(F)n2c(Cl)ccc2C(c2ccncc2)=C2C=CC=[N+]21', 'Cc1cc(C)cc(C2=C3C(Br)=C(Cl)C(Br)=[N+]3[B-](F)(F)n3cccc32)c1']",18,-0.4944016,290
c1ccc(C2=c3ccccc3=[C+](c3ccccc3)[CH-]c3cccc32)cc1,3,2.479338842975207,0,0.0,0.4720232,0.5488098,0.46474495,"['O=Cc1ccc2c(c1)=[N+](c1cccnc1)[B-](F)(F)n1cccc1C=2c1ccc(Br)cc1', 'F[B-]1(F)n2c(Br)cc(Br)c2C(c2cccnc2)=c2ccccc2=[N+]1c1ccccc1', 'Cc1ccc(C2=c3ccccc3=[N+](c3ccccc3)[B-](F)(F)n3cccc32)cc1']",26,0.08406485000000002,290
C1=C2[CH-]c3cccc3C(c3ccccc3)=C2C=C1c1ccccc1,2,1.6528925619834711,0,0.0,0.4720232,0.56167685,0.4664394,"['F[B-]1(F)C2=C(Cl)C(c3ccccc3)=CC2=C(c2ccccn2)c2ccc(Cl)n21', 'F[B-]1(F)C2=CC(c3ccccc3)=CC2=C(c2ccccc2)c2cccn21']",24,0.09523745,290
c1ccc(C2=C(c3ccccc3)C(c3ccccc3)=[C+]3[CH-]c4cccc4C(c4ccccc4)=C23)cc1,2,1.6528925619834711,0,0.0,0.4720232,0.54571795,0.4664394,"['F[B-]1(F)n2c(Cl)c(Cl)c(Br)c2C(c2ccc(Br)cc2)=C2C(c3ccccc3)=C(c3ccccc3)C(c3ccccc3)=[N+]21', 'F[B-]1(F)n2c(Br)ccc2C(c2ccc(Br)cc2)=C2C(c3ccc(Cl)cc3)=C(c3ccc(Br)cc3)C(c3ccc(Cl)cc3)=[N+]21']",36,0.07927855,290
C1=C(c2ccccc2)C(c2ccccc2)=[C+]2[CH-]c3cccc3C(c3ccccc3)=C12,2,1.6528925619834711,0,0.0,0.4720232,0.5938931000000001,0.4664394,"['FC1=C(c2ccncc2)C(c2ccncc2)=[N+]2C1=C(c1ccccn1)c1cccn1[B-]2(F)F', 'C[Si](C)(F)c1ccc(C2=C3C=C(c4ccccc4)C(c4ccccc4)=[N+]3[B-](F)(F)n3cccc32)cc1']",30,0.12745370000000006,290
C1=C(c2ccccc2)C=[C+]2[CH-]c3cccc3C(c3ccccc3)=C12,2,1.6528925619834711,0,0.0,0.4720232,0.59989435,0.4664394,"['F[B-]1(F)n2c(Cl)ccc2C(c2ccc(Br)cc2)=C2C=C(c3cccc(Cl)c3)C(Cl)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccncc2)=C2C=C(c3ccncc3)C(Cl)=[N+]21']",24,0.13345495000000002,290
